#F C:\frames\spec\25SC_s1_0052.004
#C title =s:52 frm:4 25SC_s1
#C wavelength =0.15406

#S 1  fr_average C:\frames\spec\25SC_s1_0052.004 C:\win32app\speccom\mask.axs chi 0 180 0 360 0.02
#C 2 theta =0.000000 to 180.000002 deg
#C   q   =0.000000 to 81.568039 nm^-1
#C  chi  =0.000000 to 360.000005 deg
#C collumns:
#C  1 position (2theta or chi in degrees)
#C  2 average intensity (sum of all counts in the region divided with number of pixels)
#C  3 Number of pixels in region)
#C  4 error (sum of sqrt(intensity) for all pixels divided by number)
#N 4
#L TTh  Int  N_pix  Err
32.989998 	0.016393 	61.000000 	0.016393
33.010000 	0.065292 	873.000000 	0.062608
33.029999 	0.081237 	1391.000000 	0.078710
33.049997 	0.069437 	1757.000000 	0.068103
33.070000 	0.069756 	2050.000000 	0.068613
33.089998 	0.069876 	2347.000000 	0.068628
33.109997 	0.070958 	2579.000000 	0.069595
33.129999 	0.076978 	2793.000000 	0.075091
33.149998 	0.075358 	2999.000000 	0.073601
33.169997 	0.079350 	3201.000000 	0.077856
33.189999 	0.073309 	3342.000000 	0.072258
33.209998 	0.065774 	3436.000000 	0.064212
33.230000 	0.068691 	3523.000000 	0.066862
33.249999 	0.067553 	3612.000000 	0.066255
33.269998 	0.065289 	3630.000000 	0.063837
33.290000 	0.067434 	3648.000000 	0.066765
33.309999 	0.071585 	3660.000000 	0.069664
33.329998 	0.068367 	3686.000000 	0.067254
33.350000 	0.069843 	3694.000000 	0.067940
33.369999 	0.071621 	3714.000000 	0.070201
33.389997 	0.066506 	3729.000000 	0.065406
33.410000 	0.072460 	3740.000000 	0.070894
33.429998 	0.071524 	3761.000000 	0.069499
33.449997 	0.067320 	3773.000000 	0.066078
33.469999 	0.070827 	3798.000000 	0.069130
33.489998 	0.066947 	3809.000000 	0.065716
33.509997 	0.070773 	3815.000000 	0.069698
33.529999 	0.070555 	3841.000000 	0.069029
33.549998 	0.069737 	3843.000000 	0.069432
33.570000 	0.082022 	3877.000000 	0.079756
33.589999 	0.068299 	3880.000000 	0.066613
33.609998 	0.067536 	3909.000000 	0.065888
33.630000 	0.072467 	3919.000000 	0.071571
33.649999 	0.065632 	3931.000000 	0.064440
33.669998 	0.066515 	3954.000000 	0.064589
33.690000 	0.069820 	3953.000000 	0.068783
33.709999 	0.070943 	3975.000000 	0.069470
33.729997 	0.072178 	4004.000000 	0.070422
33.750000 	0.067267 	3999.000000 	0.066681
33.769998 	0.067081 	4025.000000 	0.065747
33.789997 	0.065083 	4041.000000 	0.063175
33.809999 	0.073304 	4038.000000 	0.071853
33.829998 	0.065185 	4050.000000 	0.062703
33.849997 	0.064894 	4099.000000 	0.064179
33.869999 	0.070056 	4111.000000 	0.069343
33.889998 	0.064547 	4121.000000 	0.063837
33.910000 	0.068450 	4149.000000 	0.067603
33.929999 	0.070826 	4151.000000 	0.069838
33.949998 	0.071753 	4181.000000 	0.070632
33.970000 	0.068019 	4190.000000 	0.066062
33.989999 	0.073571 	4200.000000 	0.071619
34.009998 	0.067648 	4213.000000 	0.066396
34.030000 	0.071159 	4244.000000 	0.069641
34.049999 	0.068674 	4252.000000 	0.067571
34.069997 	0.062793 	4268.000000 	0.061535
34.090000 	0.062762 	4286.000000 	0.061783
34.109998 	0.056485 	4302.000000 	0.055646
34.129997 	0.079387 	4308.000000 	0.077755
34.149999 	0.067652 	4331.000000 	0.066164
34.169998 	0.059770 	4350.000000 	0.057481
34.190000 	0.070839 	4362.000000 	0.068937
34.209999 	0.067033 	4371.000000 	0.065000
34.229998 	0.072160 	4393.000000 	0.070693
34.250000 	0.066303 	4404.000000 	0.065239
34.269999 	0.063998 	4422.000000 	0.062673
34.289998 	0.068095 	4435.000000 	0.066642
34.310000 	0.064827 	4458.000000 	0.063623
34.329999 	0.066875 	4471.000000 	0.065151
34.349998 	0.072480 	4484.000000 	0.070499
34.370000 	0.071922 	4491.000000 	0.070074
34.389999 	0.067970 	4502.000000 	0.066278
34.409997 	0.066284 	4526.000000 	0.064731
34.430000 	0.068958 	4539.000000 	0.067796
34.449998 	0.065932 	4535.000000 	0.064511
34.469997 	0.065549 	4592.000000 	0.064273
34.489999 	0.067653 	4597.000000 	0.066379
34.509998 	0.069475 	4606.000000 	0.067440
34.530000 	0.069782 	4643.000000 	0.068626
34.549999 	0.066121 	4643.000000 	0.065112
34.569998 	0.070815 	4660.000000 	0.068511
34.590000 	0.067594 	4675.000000 	0.066591
34.609999 	0.060464 	4697.000000 	0.059217
34.629998 	0.063057 	4710.000000 	0.061938
34.650000 	0.063334 	4721.000000 	0.061845
34.669999 	0.069184 	4741.000000 	0.067825
34.689998 	0.064788 	4754.000000 	0.063062
34.710000 	0.063785 	4766.000000 	0.062802
34.729999 	0.066221 	4787.000000 	0.064488
34.749997 	0.061980 	4808.000000 	0.061371
34.770000 	0.066210 	4818.000000 	0.065481
34.789998 	0.069859 	4824.000000 	0.068280
34.809997 	0.065635 	4845.000000 	0.064547
34.829999 	0.061909 	4862.000000 	0.060824
34.849998 	0.069008 	4869.000000 	0.067304
34.870000 	0.065325 	4868.000000 	0.063119
34.889999 	0.070053 	4882.000000 	0.068733
34.909998 	0.070258 	4882.000000 	0.069298
